card_id,url_front_preprocessed,url_back_preprocessed
S03568-13-00236-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00236-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00236-01_back_preprocessed.png
S03568-13-00234-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00234-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00234-01_back_preprocessed.png
S03568-13-00237-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00237-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00237-01_back_preprocessed.png
S03568-13-00238-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00238-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00238-01_back_preprocessed.png
S03568-13-00239-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00239-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00239-01_back_preprocessed.png
S03568-13-00251-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00251-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00251-01_back_preprocessed.png
S03568-13-00252-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00252-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00252-01_back_preprocessed.png
S03568-13-00250-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00250-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00250-01_back_preprocessed.png
S03568-13-00253-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00253-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00253-01_back_preprocessed.png
S03568-13-00258-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00258-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00258-01_back_preprocessed.png
S03568-13-00254-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00254-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00254-01_back_preprocessed.png
S03568-13-00256-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00256-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00256-01_back_preprocessed.png
S03568-13-00257-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00257-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00257-01_back_preprocessed.png
S03568-13-00259-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00259-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00259-01_back_preprocessed.png
S03568-13-00270-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00270-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00270-01_back_preprocessed.png
S03568-13-00120-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00120-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00120-01_back_preprocessed.png
S03568-13-00145-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00145-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00145-01_back_preprocessed.png
S03568-13-00122-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00122-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00122-01_back_preprocessed.png
S03568-13-00164-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00164-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00164-01_back_preprocessed.png
S03568-13-00255-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00255-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00255-01_back_preprocessed.png
S03568-13-00153-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00153-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00153-01_back_preprocessed.png
S03568-13-00154-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00154-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00154-01_back_preprocessed.png
S03568-13-00165-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00165-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00165-01_back_preprocessed.png
S03568-13-00149-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00149-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00149-01_back_preprocessed.png
S03568-13-00166-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00166-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00166-01_back_preprocessed.png
S03568-13-00171-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00171-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00171-01_back_preprocessed.png
S03568-13-00174-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00174-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00174-01_back_preprocessed.png
S03568-13-00180-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00180-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00180-01_back_preprocessed.png
S03568-13-00185-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00185-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00185-01_back_preprocessed.png
S03568-13-00194-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00194-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00194-01_back_preprocessed.png
S03568-13-00179-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00179-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00179-01_back_preprocessed.png
S03568-13-00197-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00197-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00197-01_back_preprocessed.png
S03568-13-00195-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00195-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00195-01_back_preprocessed.png
S03568-13-00214-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00214-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00214-01_back_preprocessed.png
S03568-13-00261-00,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00261-00_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00261-00_back_preprocessed.png
S03568-13-00260-00,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00260-00_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00260-00_back_preprocessed.png
S03568-13-00263-00,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00263-00_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00263-00_back_preprocessed.png
S03568-13-00264-00,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00264-00_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00264-00_back_preprocessed.png
S03568-13-00265-00,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00265-00_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00265-00_back_preprocessed.png
S03568-13-00266-00,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00266-00_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00266-00_back_preprocessed.png
S03568-13-00267-00,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00267-00_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00267-00_back_preprocessed.png
S03568-13-00268-00,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00268-00_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00268-00_back_preprocessed.png
S03568-13-00269-00,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00269-00_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00269-00_back_preprocessed.png
S03568-13-00262-00,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00262-00_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00262-00_back_preprocessed.png
S03568-13-00261-10,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00261-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00261-10_back_preprocessed.png
S03568-13-00262-10,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00262-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00262-10_back_preprocessed.png
S03568-13-00260-10,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00260-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00260-10_back_preprocessed.png
S03568-13-00263-10,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00263-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00263-10_back_preprocessed.png
S03568-13-00265-10,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00265-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00265-10_back_preprocessed.png
S03568-13-00264-10,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00264-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00264-10_back_preprocessed.png
S03568-13-00267-10,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00267-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00267-10_back_preprocessed.png
S03568-13-00266-10,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00266-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00266-10_back_preprocessed.png
S03568-13-00268-10,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00268-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00268-10_back_preprocessed.png
S03568-13-00269-10,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00269-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00269-10_back_preprocessed.png
S03568-13-00262-11,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00262-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00262-11_back_preprocessed.png
S03568-13-00260-11,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00260-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00260-11_back_preprocessed.png
S03568-13-00261-11,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00261-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00261-11_back_preprocessed.png
S03568-13-00263-11,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00263-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00263-11_back_preprocessed.png
S03568-13-00264-11,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00264-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00264-11_back_preprocessed.png
S03568-13-00265-11,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00265-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00265-11_back_preprocessed.png
S03568-13-00267-11,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00267-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00267-11_back_preprocessed.png
S03568-13-00266-11,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00266-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00266-11_back_preprocessed.png
S03568-13-00269-11,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00269-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00269-11_back_preprocessed.png
S03568-13-00268-11,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00268-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00268-11_back_preprocessed.png
S03568-13-00001-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00001-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00001-12_back_preprocessed.png
S03568-13-00002-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00002-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00002-12_back_preprocessed.png
S03568-13-00004-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00004-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00004-12_back_preprocessed.png
S03568-13-00003-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00003-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00003-12_back_preprocessed.png
S03568-13-00000-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00000-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00000-12_back_preprocessed.png
S03568-13-00006-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00006-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00006-12_back_preprocessed.png
S03568-13-00007-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00007-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00007-12_back_preprocessed.png
S03568-13-00009-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00009-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00009-12_back_preprocessed.png
S03568-13-00010-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00010-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00010-12_back_preprocessed.png
S03568-13-00011-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00011-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00011-12_back_preprocessed.png
S03568-13-00013-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00013-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00013-12_back_preprocessed.png
S03568-13-00012-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00012-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00012-12_back_preprocessed.png
S03568-13-00014-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00014-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00014-12_back_preprocessed.png
S03568-13-00015-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00015-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00015-12_back_preprocessed.png
S03568-13-00017-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00017-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00017-12_back_preprocessed.png
S03568-13-00018-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00018-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00018-12_back_preprocessed.png
S03568-13-00019-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00019-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00019-12_back_preprocessed.png
S03568-13-00020-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00020-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00020-12_back_preprocessed.png
S03568-13-00021-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00021-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00021-12_back_preprocessed.png
S03568-13-00022-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00022-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00022-12_back_preprocessed.png
S03568-13-00027-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00027-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00027-12_back_preprocessed.png
S03568-13-00024-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00024-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00024-12_back_preprocessed.png
S03568-13-00026-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00026-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00026-12_back_preprocessed.png
S03568-13-00025-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00025-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00025-12_back_preprocessed.png
S03568-13-00029-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00029-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00029-12_back_preprocessed.png
S03568-13-00028-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00028-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00028-12_back_preprocessed.png
S03568-13-00032-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00032-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00032-12_back_preprocessed.png
S03568-13-00031-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00031-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00031-12_back_preprocessed.png
S03568-13-00035-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00035-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00035-12_back_preprocessed.png
S03568-13-00030-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00030-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00030-12_back_preprocessed.png
S03568-13-00034-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00034-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00034-12_back_preprocessed.png
S03568-13-00033-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00033-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00033-12_back_preprocessed.png
S03568-13-00038-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00038-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00038-12_back_preprocessed.png
S03568-13-00036-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00036-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00036-12_back_preprocessed.png
S03568-13-00042-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00042-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00042-12_back_preprocessed.png
S03568-13-00041-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00041-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00041-12_back_preprocessed.png
S03568-13-00043-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00043-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00043-12_back_preprocessed.png
S03568-13-00047-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00047-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00047-12_back_preprocessed.png
S03568-13-00045-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00045-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00045-12_back_preprocessed.png
S03568-13-00046-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00046-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00046-12_back_preprocessed.png
S03568-13-00044-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00044-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00044-12_back_preprocessed.png
S03568-13-00048-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00048-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00048-12_back_preprocessed.png
S03568-13-00051-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00051-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00051-12_back_preprocessed.png
S03568-13-00049-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00049-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00049-12_back_preprocessed.png
S03568-13-00052-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00052-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00052-12_back_preprocessed.png
S03568-13-00050-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00050-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00050-12_back_preprocessed.png
S03568-13-00054-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00054-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00054-12_back_preprocessed.png
S03568-13-00055-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00055-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00055-12_back_preprocessed.png
S03568-13-00056-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00056-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00056-12_back_preprocessed.png
S03568-13-00057-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00057-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00057-12_back_preprocessed.png
S03568-13-00058-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00058-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00058-12_back_preprocessed.png
S03568-13-00059-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00059-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00059-12_back_preprocessed.png
S03568-13-00061-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00061-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00061-12_back_preprocessed.png
S03568-13-00063-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00063-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00063-12_back_preprocessed.png
S03568-13-00062-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00062-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00062-12_back_preprocessed.png
S03568-13-00064-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00064-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00064-12_back_preprocessed.png
S03568-13-00067-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00067-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00067-12_back_preprocessed.png
S03568-13-00065-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00065-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00065-12_back_preprocessed.png
S03568-13-00066-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00066-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00066-12_back_preprocessed.png
S03568-13-00070-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00070-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00070-12_back_preprocessed.png
S03568-13-00068-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00068-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00068-12_back_preprocessed.png
S03568-13-00069-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00069-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00069-12_back_preprocessed.png
S03568-13-00071-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00071-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00071-12_back_preprocessed.png
S03568-13-00072-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00072-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00072-12_back_preprocessed.png
S03568-13-00073-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00073-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00073-12_back_preprocessed.png
S03568-13-00075-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00075-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00075-12_back_preprocessed.png
S03568-13-00074-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00074-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00074-12_back_preprocessed.png
S03568-13-00076-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00076-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00076-12_back_preprocessed.png
S03568-13-00078-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00078-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00078-12_back_preprocessed.png
S03568-13-00079-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00079-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00079-12_back_preprocessed.png
S03568-13-00077-12,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00077-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00077-12_back_preprocessed.png
